fact_id,variant_id,layer,is_correct,question,correct_answer,generated_answer,n_tokens,tokens
fact_0043,no_explanation,12,False,Who was the composer of The Social Network? Give only the answer.,Trent Reznor,John Williams,15,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0043,direct_answer,6,True,Directly answer this factual question: Who was the composer of The Social Network?,Trent Reznor,The composer of The Social Network is **Trent Reznor**.,17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ?
fact_0043,direct_answer,9,True,Directly answer this factual question: Who was the composer of The Social Network?,Trent Reznor,The composer of The Social Network is **Trent Reznor**.,17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ?
fact_0043,direct_answer,12,True,Directly answer this factual question: Who was the composer of The Social Network?,Trent Reznor,The composer of The Social Network is **Trent Reznor**.,17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁The | ▁Social | ▁Network | ?
fact_0049,original,6,True,Who was the producer of Precious?,Lee Daniels,The producer of the movie Precious was **Lee Daniels**.,8,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,original,9,True,Who was the producer of Precious?,Lee Daniels,The producer of the movie Precious was **Lee Daniels**.,8,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,original,12,True,Who was the producer of Precious?,Lee Daniels,The producer of the movie Precious was **Lee Daniels**.,8,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,short_direct,6,True,Who is the producer of Precious?,Lee Daniels,The producer of the movie Precious is **Lee Daniels**.,8,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,short_direct,9,True,Who is the producer of Precious?,Lee Daniels,The producer of the movie Precious is **Lee Daniels**.,8,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,short_direct,12,True,Who is the producer of Precious?,Lee Daniels,The producer of the movie Precious is **Lee Daniels**.,8,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,answer_briefly,6,False,Who was the producer of Precious? Answer briefly.,Lee Daniels,"**Answer:**  
Geoffrey Fletcher",11,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Answer | ▁briefly | .
fact_0049,answer_briefly,9,False,Who was the producer of Precious? Answer briefly.,Lee Daniels,"**Answer:**  
Geoffrey Fletcher",11,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Answer | ▁briefly | .
fact_0049,answer_briefly,12,False,Who was the producer of Precious? Answer briefly.,Lee Daniels,"**Answer:**  
Geoffrey Fletcher",11,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Answer | ▁briefly | .
fact_0049,no_explanation,6,True,Who was the producer of Precious? Give only the answer.,Lee Daniels,Lee Daniels,13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0049,no_explanation,9,True,Who was the producer of Precious? Give only the answer.,Lee Daniels,Lee Daniels,13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0049,no_explanation,12,True,Who was the producer of Precious? Give only the answer.,Lee Daniels,Lee Daniels,13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0049,direct_answer,6,True,Directly answer this factual question: Who was the producer of Precious?,Lee Daniels,The answer is: **Lee Daniels**.,15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,direct_answer,9,True,Directly answer this factual question: Who was the producer of Precious?,Lee Daniels,The answer is: **Lee Daniels**.,15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0049,direct_answer,12,True,Directly answer this factual question: Who was the producer of Precious?,Lee Daniels,The answer is: **Lee Daniels**.,15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁Precious | ?
fact_0051,original,6,False,Who was the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif, often used in film and television. It is a dissonant chord that is both beautiful and unsettling. 

The composer of the Pet",11,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,original,9,False,Who was the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif, often used in film and television. It is a dissonant chord that is both beautiful and unsettling. 

The composer of the Pet",11,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,original,12,False,Who was the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif, often used in film and television. It is a dissonant chord that is both beautiful and unsettling. 

The composer of the Pet",11,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,short_direct,6,True,Who is the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif from Igor Stravinsky's ballet, *Petrushka*. 

It's not a single chord, but a **short,",11,<bos> | Who | ▁is | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,short_direct,9,True,Who is the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif from Igor Stravinsky's ballet, *Petrushka*. 

It's not a single chord, but a **short,",11,<bos> | Who | ▁is | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,short_direct,12,True,Who is the composer of Petrushka chord?,Igor Stravinsky,"The Petrushka chord is a famous musical motif from Igor Stravinsky's ballet, *Petrushka*. 

It's not a single chord, but a **short,",11,<bos> | Who | ▁is | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,answer_briefly,6,True,Who was the composer of Petrushka chord? Answer briefly.,Igor Stravinsky,**Answer:** Igor Stravinsky,14,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Answer | ▁briefly | .
fact_0051,answer_briefly,9,True,Who was the composer of Petrushka chord? Answer briefly.,Igor Stravinsky,**Answer:** Igor Stravinsky,14,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Answer | ▁briefly | .
fact_0051,answer_briefly,12,True,Who was the composer of Petrushka chord? Answer briefly.,Igor Stravinsky,**Answer:** Igor Stravinsky,14,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Answer | ▁briefly | .
fact_0051,no_explanation,6,True,Who was the composer of Petrushka chord? Give only the answer.,Igor Stravinsky,Igor Stravinsky,16,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0051,no_explanation,9,True,Who was the composer of Petrushka chord? Give only the answer.,Igor Stravinsky,Igor Stravinsky,16,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0051,no_explanation,12,True,Who was the composer of Petrushka chord? Give only the answer.,Igor Stravinsky,Igor Stravinsky,16,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0051,direct_answer,6,True,Directly answer this factual question: Who was the composer of Petrushka chord?,Igor Stravinsky,The composer of the Petrushka chord is **Igor Stravinsky**.,18,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,direct_answer,9,True,Directly answer this factual question: Who was the composer of Petrushka chord?,Igor Stravinsky,The composer of the Petrushka chord is **Igor Stravinsky**.,18,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0051,direct_answer,12,True,Directly answer this factual question: Who was the composer of Petrushka chord?,Igor Stravinsky,The composer of the Petrushka chord is **Igor Stravinsky**.,18,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁Pet | rush | ka | ▁chord | ?
fact_0053,original,6,True,Who was the producer of The Fog?,Debra Hill,The Fog was produced by **John Carpenter**.,9,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,original,9,True,Who was the producer of The Fog?,Debra Hill,The Fog was produced by **John Carpenter**.,9,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,original,12,True,Who was the producer of The Fog?,Debra Hill,The Fog was produced by **John Carpenter**.,9,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,short_direct,6,True,Who is the producer of The Fog?,Debra Hill,"(1980)

The Fog is a 1980 horror film directed by John Carpenter. 

The film's producer was **John Carpenter**.",9,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,short_direct,9,True,Who is the producer of The Fog?,Debra Hill,"(1980)

The Fog is a 1980 horror film directed by John Carpenter. 

The film's producer was **John Carpenter**.",9,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,short_direct,12,True,Who is the producer of The Fog?,Debra Hill,"(1980)

The Fog is a 1980 horror film directed by John Carpenter. 

The film's producer was **John Carpenter**.",9,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,answer_briefly,6,True,Who was the producer of The Fog? Answer briefly.,Debra Hill,**Answer:**  John Carpenter,12,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Answer | ▁briefly | .
fact_0053,answer_briefly,9,True,Who was the producer of The Fog? Answer briefly.,Debra Hill,**Answer:**  John Carpenter,12,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Answer | ▁briefly | .
fact_0053,answer_briefly,12,True,Who was the producer of The Fog? Answer briefly.,Debra Hill,**Answer:**  John Carpenter,12,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Answer | ▁briefly | .
fact_0053,no_explanation,6,True,Who was the producer of The Fog? Give only the answer.,Debra Hill,John Carpenter,14,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0053,no_explanation,9,True,Who was the producer of The Fog? Give only the answer.,Debra Hill,John Carpenter,14,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0053,no_explanation,12,True,Who was the producer of The Fog? Give only the answer.,Debra Hill,John Carpenter,14,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0053,direct_answer,6,False,Directly answer this factual question: Who was the producer of The Fog?,Debra Hill,The Fog was produced by **James Cameron**.,16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,direct_answer,9,False,Directly answer this factual question: Who was the producer of The Fog?,Debra Hill,The Fog was produced by **James Cameron**.,16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0053,direct_answer,12,False,Directly answer this factual question: Who was the producer of The Fog?,Debra Hill,The Fog was produced by **James Cameron**.,16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Fog | ?
fact_0057,original,6,True,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,17,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,original,9,True,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,17,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,original,12,True,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,17,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,short_direct,6,True,Who is the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! is **David Zucker**.,17,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,short_direct,9,True,Who is the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! is **David Zucker**.,17,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,short_direct,12,True,Who is the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! is **David Zucker**.,17,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,answer_briefly,6,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Answer briefly.,Pat Proft,"**Answer:**  
* Leslie Nielsen 
 
**Explanation:** 
Leslie Nielsen was the star of the film and also wrote the screenplay.",20,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Answer | ▁briefly | .
fact_0057,answer_briefly,9,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Answer briefly.,Pat Proft,"**Answer:**  
* Leslie Nielsen 
 
**Explanation:** 
Leslie Nielsen was the star of the film and also wrote the screenplay.",20,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Answer | ▁briefly | .
fact_0057,answer_briefly,12,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Answer briefly.,Pat Proft,"**Answer:**  
* Leslie Nielsen 
 
**Explanation:** 
Leslie Nielsen was the star of the film and also wrote the screenplay.",20,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Answer | ▁briefly | .
fact_0057,no_explanation,6,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Give only the answer.,Pat Proft,Leslie Nielsen,22,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0057,no_explanation,9,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Give only the answer.,Pat Proft,Leslie Nielsen,22,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0057,no_explanation,12,False,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? Give only the answer.,Pat Proft,Leslie Nielsen,22,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0057,direct_answer,6,True,Directly answer this factual question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,24,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,direct_answer,9,True,Directly answer this factual question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,24,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
fact_0057,direct_answer,12,True,Directly answer this factual question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,The screenwriter for The Naked Gun: From the Files of Police Squad! was **David Zucker**.,24,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁The | ▁Naked | ▁Gun | : | ▁From | ▁the | ▁Files | ▁of | ▁Police | ▁Squad | !?
